Ticker: NVDA  Created on: 11/30/2016 8:26:04 PM,,,,,,,,,,,Ticker: AMD  Created on: 11/30/2016 8:26:02 PM,,,,,,,,,,
Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitFactor,VWAP, ShareOutstanding,Date,Open,High,Low,Close,Volume,AdjustedClose,Dividend,SplitFactor,VWAP, ShareOutstanding
19990806,20.0625,20.1875,20,20.125,4599600,1.560892,0,1,10.811696,-999,19990806,16.4375,17.6875,16.25,17.375,3530400,8.6875,0,1,12.5625,-999
19990805,19.8125,20.125,19.5,20.125,6014400,1.560892,0,1,10.686696,-999,19990805,16.3125,16.375,15.625,16.125,2048200,8.0625,0,1,12.1875,-999
19990804,19.9375,20,19.75,19.8125,2248800,1.536654,0,1,10.737077,-999,19990804,16.75,16.8125,16.1875,16.3125,1803000,8.15625,0,1,12.453125,-999
19990803,20.3125,20.3125,19.625,19.8125,6380400,1.536654,0,1,10.924577,-999,19990803,17,17,16.5,16.625,1136400,8.3125,0,1,12.65625,-999
19990802,20.125,20.375,20,20.3125,7833600,1.575434,0,1,10.850217,-999,19990802,17.1875,17.25,16.6875,17,1881000,8.5,0,1,12.84375,-999
19990730,20.0625,20.625,20,20.125,11307600,1.560892,0,1,10.811696,-999,19990730,17.5,17.6875,17.0625,17.375,3617200,8.6875,0,1,13.09375,-999
19990729,19.5,20.125,19.375,20.0625,9720000,1.556044,0,1,10.528022,-999,19990729,16.6875,17.75,16.625,17.5,4564400,8.75,0,1,12.71875,-999
19990728,19.5,20.125,19.4375,19.875,6105600,1.541502,0,1,10.520751,-999,19990728,16.8125,16.875,16.5625,16.8125,1807200,8.40625,0,1,12.609375,-999
19990727,19.5,19.625,19.25,19.5625,2464800,1.517265,0,1,10.5086325,-999,19990727,16.375,16.75,16.25,16.5625,1898200,8.28125,0,1,12.328125,-999
19990726,19.9375,19.9375,19.5,19.5,1513200,1.512417,0,1,10.7249585,-999,19990726,16.125,16.5,16.0625,16.375,1347600,8.1875,0,1,12.15625,-999
19990723,19.375,20,19.375,19.4375,2006400,1.50757,0,1,10.441285,-999,19990723,16.3125,16.4375,16.125,16.125,1878000,8.0625,0,1,12.1875,-999
19990722,20.25,20.25,19.25,19.4375,5331600,1.50757,0,1,10.878785,-999,19990722,16.8125,16.9375,16.3125,16.3125,2752800,8.15625,0,1,12.484375,-999
19990721,20.75,20.75,19.75,20.375,2802000,1.580282,0,1,11.165141,-999,19990721,16.6875,17.125,16.6875,17,1533000,8.5,0,1,12.59375,-999
19990720,21.375,21.375,20.25,21,4468800,1.628757,0,1,11.5018785,-999,19990720,17.1875,17.25,16.6875,16.75,2316000,8.375,0,1,12.78125,-999
19990719,22,22.0625,21.25,21.375,1090800,1.657842,0,1,11.828921,-999,19990719,17.5625,17.625,17.125,17.3125,2023200,8.65625,0,1,13.109375,-999
19990716,21.875,22.125,21.5,21.9375,2596800,1.701469,0,1,11.7882345,-999,19990716,17.625,17.6875,17.375,17.5625,2235400,8.78125,0,1,13.203125,-999
19990715,21.5625,22.25,21.5,21.5,3426000,1.667537,0,1,11.6150185,-999,19990715,18.125,18.25,17.5,17.6875,5358000,8.84375,0,1,13.484375,-999
19990714,22.25,22.75,21.25,21.375,3448800,1.657842,0,1,11.953921,-999,19990714,17.625,18.5625,17.3125,18,6464800,9,0,1,13.3125,-999
19990713,22.4375,22.5625,21.25,22.25,3471600,1.725707,0,1,12.0816035,-999,19990713,17.125,17.3125,17,17.0625,1653400,8.53125,0,1,12.828125,-999
19990712,22.5,23.125,21.625,22.1875,10026000,1.720859,0,1,12.1104295,-999,19990712,17,17.875,17,17.375,2715000,8.6875,0,1,12.84375,-999
19990709,19.5,21.375,19.5,21.218699,5293200,1.645719,0,1,10.5728595,-999,19990709,17.375,17.5,16.9375,17,2637000,8.5,0,1,12.9375,-999
19990708,19.25,19.875,18.625,19.5625,4651200,1.517265,0,1,10.3836325,-999,19990708,16.8125,17.4375,16.8125,17.375,2746200,8.6875,0,1,12.75,-999
19990707,19.625,19.625,19.125,19.125,1578000,1.483332,0,1,10.554166,-999,19990707,17.125,17.125,16.75,16.875,2125000,8.4375,0,1,12.78125,-999
19990706,19.625,19.625,19.25,19.5,4952400,1.512417,0,1,10.5687085,-999,19990706,17.5625,17.5625,17,17.125,3496400,8.5625,0,1,13.0625,-999
19990702,18.375,19.4375,18,19.4375,5622000,1.50757,0,1,9.941285,-999,19990702,17.125,17.375,17.125,17.1875,1242800,8.59375,0,1,12.859375,-999
19990701,19.125,19.125,17.125,18.125,2224800,1.405772,0,1,10.265386,-999,19990701,17.6875,17.875,17.25,17.375,2448000,8.6875,0,1,13.1875,-999
19990630,18.125,19.125,17.75,19.125,6730800,1.483332,0,1,9.804166,-999,19990630,18.0625,18.125,17.5,18.0625,3334000,9.03125,0,1,13.546875,-999
19990629,17.625,17.8125,17.375,17.5625,2317200,1.362145,0,1,9.4935725,-999,19990629,17.25,18.1875,17.125,18.0625,3169000,9.03125,0,1,13.140625,-999
19990628,17.6875,17.6875,17,17.375,2728800,1.347602,0,1,9.517551,-999,19990628,17.25,17.3125,17,17.125,2757000,8.5625,0,1,12.90625,-999
19990625,16.75,17.3125,16.75,17.125,1838400,1.328212,0,1,9.039106,-999,19990625,17.5,17.5,17,17.25,2755400,8.625,0,1,13.0625,-999
19990624,17.375,17.375,16.75,16.875,2880000,1.308822,0,1,9.341911,-999,19990624,16.5625,17.1875,16.5,17.0625,9791200,8.53125,0,1,12.546875,-999
19990623,16.75,17.25,16.5625,17.25,5272800,1.337907,0,1,9.0439535,-999,19990623,18.625,18.75,17.5625,18.1875,7930200,9.09375,0,1,13.859375,-999
19990622,17.25,17.25,16.5625,16.9375,4826400,1.31367,0,1,9.281835,-999,19990622,19.1875,19.5,19.125,19.25,3928000,9.625,0,1,14.40625,-999
19990621,16.875,17.25,16.4218,17.25,2086800,1.337907,0,1,9.1064535,-999,19990621,19.0625,19.5,19,19.1875,4704800,9.59375,0,1,14.328125,-999
19990618,17.125,17.125,16.375,16.375,3968400,1.270043,0,1,9.1975215,-999,19990618,18.5625,19.375,18.5,18.75,9257800,9.375,0,1,13.96875,-999
19990617,17.375,17.625,17,17,1873200,1.318517,0,1,9.3467585,-999,19990617,18.25,18.6875,18.0625,18.375,2429000,9.1875,0,1,13.71875,-999
19990616,17.25,18,17,17.5,1610400,1.357297,0,1,9.3036485,-999,19990616,18.25,18.9375,17.9375,18.25,3314000,9.125,0,1,13.6875,-999
19990615,17,17.125,16.75,17,1232400,1.318517,0,1,9.1592585,-999,19990615,17.0625,18.625,17,18.3125,6199000,9.15625,0,1,13.109375,-999
19990614,17.7187,17.75,16.875,17,1291200,1.318517,0,1,9.5186085,-999,19990614,16.875,17.5,16.5625,16.9375,3730400,8.46875,0,1,12.671875,-999
19990611,18.0625,18.125,17.0625,17.6875,1525200,1.37184,0,1,9.71717,-999,19990611,17.375,17.625,16.625,16.8125,3317000,8.40625,0,1,12.890625,-999
19990610,18,18.125,17.875,18.0625,902400,1.400925,0,1,9.7004625,-999,19990610,17.3125,17.4375,17.125,17.375,2249000,8.6875,0,1,13,-999
19990609,17.75,18.375,17.75,18,2379600,1.396077,0,1,9.5730385,-999,19990609,17.6875,17.9375,17.375,17.4375,2410200,8.71875,0,1,13.203125,-999
19990608,17.3125,18,17.25,17.6875,3832800,1.37184,0,1,9.34217,-999,19990608,17.875,17.875,17.4375,17.6875,1550600,8.84375,0,1,13.359375,-999
19990607,17.1562,17.5,17.125,17.25,3128400,1.337907,0,1,9.2470535,-999,19990607,17.9375,18.125,17.4375,17.9375,2691800,8.96875,0,1,13.453125,-999
19990604,17.0625,17.125,16.9375,17.0625,1972800,1.323365,0,1,9.1929325,-999,19990604,17.8125,18.3125,17.8125,17.9375,3058400,8.96875,0,1,13.390625,-999
19990603,16.9375,17.0625,16.75,16.9375,1039200,1.31367,0,1,9.125585,-999,19990603,18.6875,18.6875,17.75,17.8125,2738400,8.90625,0,1,13.796875,-999
19990602,17.125,17.125,16.5,16.5,3253200,1.279738,0,1,9.202369,-999,19990602,18.375,18.5,18,18.5,1672000,9.25,0,1,13.8125,-999
19990601,17,17.125,16.75,17.125,2463600,1.328212,0,1,9.164106,-999,19990601,18.5625,18.75,18.25,18.5625,1473000,9.28125,0,1,13.921875,-999
19990528,17.125,17.125,16.875,17.0625,2216400,1.323365,0,1,9.2241825,-999,19990528,19,19,18,18.5,3630200,9.25,0,1,14.125,-999
19990527,17.125,17.125,16.875,16.875,2058000,1.308822,0,1,9.216911,-999,19990527,19.125,19.125,18.4375,18.875,2319800,9.4375,0,1,14.28125,-999
19990526,17,17.875,17,17,2618400,1.318517,0,1,9.1592585,-999,19990526,18.5,19.3125,18.4375,19.3125,2273600,9.65625,0,1,14.078125,-999
19990525,17,17.25,16.875,17.0625,3252000,1.323365,0,1,9.1616825,-999,19990525,19.125,19.25,18.4375,18.4375,3496600,9.21875,0,1,14.171875,-999
19990524,17.125,17.5,16.6875,16.9375,4065600,1.31367,0,1,9.219335,-999,19990524,20.5,20.5,18.8125,19.0625,3274800,9.53125,0,1,15.015625,-999
19990521,17.125,17.125,16.5,17,7587600,1.318517,0,1,9.2217585,-999,19990521,20.5,20.9375,20.125,20.5,3199800,10.25,0,1,15.375,-999
19990520,19,19,16.6875,17.375,4454400,1.347602,0,1,10.173801,-999,19990520,21.625,21.625,20.125,20.375,7360800,10.1875,0,1,15.90625,-999
19990519,20.625,21.375,18.5625,18.875,11293200,1.463942,0,1,11.044471,-999,19990519,19.9375,21.75,19.5625,21.625,10018000,10.8125,0,1,15.375,-999
19990518,19.0625,20,18.5,19.75,3788400,1.531807,0,1,10.2971535,-999,19990518,19.125,19.5625,18.8125,19.375,3606400,9.6875,0,1,14.40625,-999
19990517,17.75,18.875,17.6875,18.875,894000,1.463942,0,1,9.606971,-999,19990517,18.625,18.9375,18.375,18.875,1731600,9.4375,0,1,14.03125,-999
19990514,19,19,17.75,18,711600,1.396077,0,1,10.1980385,-999,19990514,18.3125,19.0625,18.0625,18.75,2491600,9.375,0,1,13.84375,-999
19990513,19,19.5,18.9375,19,1748400,1.473637,0,1,10.2368185,-999,19990513,19.5,19.5,18.3125,18.3125,3289400,9.15625,0,1,14.328125,-999
19990512,18.625,19.0625,18.375,19,4212000,1.473637,0,1,10.0493185,-999,19990512,19.75,19.75,18.5,19.5,4888400,9.75,0,1,14.75,-999
19990511,18.25,19,17.875,18.4375,4293600,1.43001,0,1,9.840005,-999,19990511,18.8125,19.5,18.625,19.5,6586800,9.75,0,1,14.28125,-999
19990510,17.375,17.875,17.375,17.5,492000,1.357297,0,1,9.3661485,-999,19990510,18,18.875,17.9375,18.6875,4328200,9.34375,0,1,13.671875,-999
19990507,16.875,17.625,16.875,17.5,625200,1.357297,0,1,9.1161485,-999,19990507,17.375,18.0625,17.375,17.625,2461400,8.8125,0,1,13.09375,-999
19990506,17.625,18,16.875,17.4062,890400,1.350022,0,1,9.487511,-999,19990506,17.4375,18.375,17,17.3125,8004600,8.65625,0,1,13.046875,-999
19990505,17.5,17.75,16.5,17.75,3614400,1.376687,0,1,9.4383435,-999,19990505,16.75,17.4375,16.5,17.3125,3249200,8.65625,0,1,12.703125,-999
19990504,18.375,18.375,17,17.375,2401200,1.347602,0,1,9.861301,-999,19990504,16.3125,16.6875,16.25,16.625,2187600,8.3125,0,1,12.3125,-999
19990503,18.4375,18.4375,17.875,18.375,846000,1.425162,0,1,9.931331,-999,19990503,16.75,16.75,16.3125,16.4375,1009000,8.21875,0,1,12.484375,-999
19990430,18.1875,19,18.0625,18.25,2482800,1.415467,0,1,9.8014835,-999,19990430,16.5625,16.875,16.125,16.5,2216400,8.25,0,1,12.40625,-999
19990429,18.0625,18.125,17.625,18,1203600,1.396077,0,1,9.7292885,-999,19990429,16.25,16.75,16.25,16.5,1440800,8.25,0,1,12.25,-999
19990428,18.25,18.25,17.4375,18,3002400,1.396077,0,1,9.8230385,-999,19990428,16.75,16.875,16.375,16.375,1194000,8.1875,0,1,12.46875,-999
19990427,16.75,18.25,16.5,18.125,5673600,1.405772,0,1,9.077886,-999,19990427,17,17,16.5,16.6875,1352200,8.34375,0,1,12.671875,-999
19990426,17.25,17.5,16,16.375,3087600,1.270043,0,1,9.2600215,-999,19990426,17.125,17.25,16.625,16.75,1447400,8.375,0,1,12.75,-999
19990423,18.0625,18.125,17.125,17.25,3151200,1.337907,0,1,9.7002035,-999,19990423,17,17.1875,16.875,17.125,2015200,8.5625,0,1,12.78125,-999
19990422,19,19,17.9375,18.125,5679600,1.405772,0,1,10.202886,-999,19990422,16.8125,17.1875,16.8125,16.9375,3608000,8.46875,0,1,12.640625,-999
19990421,18.625,19,18.5,18.9375,937200,1.46879,0,1,10.046895,-999,19990421,16.5625,16.9375,16.25,16.8125,3361400,8.40625,0,1,12.484375,-999
19990420,19,19.75,18.4375,18.625,1692000,1.444552,0,1,10.222276,-999,19990420,16.1875,16.1875,15.75,16,1782400,8,0,1,12.09375,-999
19990419,20.125,20.125,18.75,19,782400,1.473637,0,1,10.7993185,-999,19990419,16.5625,16.8125,15.8125,15.9375,3295400,7.96875,0,1,12.265625,-999
19990416,19.125,20.1875,19.125,19.875,973200,1.541502,0,1,10.333251,-999,19990416,16.5625,16.5625,15.9375,16.375,3196600,8.1875,0,1,12.375,-999
19990415,19.25,19.25,18.75,19.25,896400,1.493027,0,1,10.3715135,-999,19990415,15,16.5,14.9375,16.375,8392000,8.1875,0,1,11.59375,-999
19990414,19.25,19.6875,18.75,18.75,1207200,1.454247,0,1,10.3521235,-999,19990414,14.9375,15,14.5625,14.75,2480200,7.375,0,1,11.15625,-999
19990413,20.5,20.5,19,19.3125,903600,1.497875,0,1,10.9989375,-999,19990413,15.5,15.5,14.9375,15,2311200,7.5,0,1,11.5,-999
19990412,20.75,20.75,19.75,20.125,832800,1.560892,0,1,11.155446,-999,19990412,15.5625,15.5625,15.0625,15.0625,3056600,7.53125,0,1,11.546875,-999
19990409,21.5,21.5,20.875,21,1215600,1.628757,0,1,11.5643785,-999,19990409,15.75,16,15.5,15.625,2002800,7.8125,0,1,11.78125,-999
19990408,21.125,22,20.875,21.375,3253200,1.657842,0,1,11.391421,-999,19990408,15.375,15.6875,14.75,15.5625,5398000,7.78125,0,1,11.578125,-999
19990407,19.5,21.125,19.375,21,2232000,1.628757,0,1,10.5643785,-999,19990407,16.3125,16.3125,15.75,16.1875,2561600,8.09375,0,1,12.203125,-999
19990406,20.0625,20.125,19,19.375,1742400,1.502722,0,1,10.782611,-999,19990406,15.75,16.25,15.5625,15.75,3548600,7.875,0,1,11.8125,-999
19990405,20.25,20.75,19.75,19.875,2466000,1.541502,0,1,10.895751,-999,19990405,15.75,15.875,15.5,15.6875,2412200,7.84375,0,1,11.796875,-999
19990401,21.125,21.25,20.125,20.5,760800,1.589977,0,1,11.3574885,-999,19990401,15.5625,15.6875,15.5,15.625,1410200,7.8125,0,1,11.6875,-999
19990331,20.375,21.375,19.4375,21.125,3840000,1.638452,0,1,11.006726,-999,19990331,15.9375,16,15.5,15.5,2054000,7.75,0,1,11.84375,-999
19990330,21.625,21.8125,19.625,19.75,1737600,1.531807,0,1,11.5784035,-999,19990330,16.125,16.125,15.75,15.75,2197800,7.875,0,1,12,-999
19990329,21.5625,22.0625,21.1875,21.5625,1648800,1.672384,0,1,11.617442,-999,19990329,16.25,16.375,15.75,15.875,3363600,7.9375,0,1,12.09375,-999
19990326,19.5,21,19.5,20.9375,2206800,1.623909,0,1,10.5619545,-999,19990326,16.125,16.75,15.875,16,1681800,8,0,1,12.0625,-999
19990325,18.9375,20,18.875,19.25,1008000,1.493027,0,1,10.2152635,-999,19990325,16,16.4375,15.6875,16.125,3203200,8.0625,0,1,12.03125,-999
19990324,19,19.125,18.25,19,1521600,1.473637,0,1,10.2368185,-999,19990324,15.6875,15.875,15.5625,15.75,1986600,7.875,0,1,11.78125,-999
19990323,20.5,20.5,18.75,19.125,4099200,1.483332,0,1,10.991666,-999,19990323,16,16.0625,15.5625,15.6875,2894800,7.84375,0,1,11.921875,-999
19990322,21.4375,21.5,20.375,20.375,916800,1.580282,0,1,11.508891,-999,19990322,16.1875,16.375,16,16.0625,2340800,8.03125,0,1,12.109375,-999
19990319,20.875,21.625,20.875,21,2632800,1.628757,0,1,11.2518785,-999,19990319,16.5625,16.5625,16,16.0625,4986400,8.03125,0,1,12.296875,-999
19990318,20.75,21.25,20.25,20.9375,1158000,1.623909,0,1,11.1869545,-999,19990318,16.75,16.8125,16.375,16.5625,2520600,8.28125,0,1,12.515625,-999
19990317,20.75,21.125,20.1875,20.6875,1284000,1.604519,0,1,11.1772595,-999,19990317,17,17,16.6875,16.875,1956800,8.4375,0,1,12.71875,-999
19990316,21.375,21.625,20.375,20.5625,1978800,1.594824,0,1,11.484912,-999,19990316,16.5,17.25,16.375,17,3511400,8.5,0,1,12.5,-999
19990315,20.875,21.5,20.75,21.25,2720400,1.648147,0,1,11.2615735,-999,19990315,16.375,16.5625,16.0625,16.3125,3006400,8.15625,0,1,12.265625,-999
19990312,20.875,20.875,20,20.375,2269200,1.580282,0,1,11.227641,-999,19990312,17,17,16.25,16.5,4126800,8.25,0,1,12.625,-999
19990311,21.3125,21.6875,20.75,20.75,1357200,1.609367,0,1,11.4609335,-999,19990311,17.5,17.625,16.75,17,3566600,8.5,0,1,13,-999
19990310,22.375,22.375,21.375,21.6875,5883600,1.682079,0,1,12.0285395,-999,19990310,17.375,17.5625,17.125,17.375,4871800,8.6875,0,1,13.03125,-999
19990309,21.3125,22.375,21.3125,22.0625,3579600,1.711164,0,1,11.511832,-999,19990309,16.5625,17.625,16.3125,17.5,14533200,8.75,0,1,12.65625,-999
19990308,20.5,22,20.125,21.375,1897200,1.657842,0,1,11.078921,-999,19990308,18.5625,19.1875,18.4375,18.9375,4248600,9.46875,0,1,14.015625,-999
19990305,20.125,21.125,20.125,21.0625,1969200,1.633604,0,1,10.879302,-999,19990305,18.625,18.6875,18.0625,18.4375,3489000,9.21875,0,1,13.921875,-999
19990304,21.375,21.5,19.75,19.9375,1434000,1.54635,0,1,11.460675,-999,19990304,18.5,18.625,18,18.5,2866200,9.25,0,1,13.875,-999
19990303,22,22,20.25,20.375,1534800,1.580282,0,1,11.790141,-999,19990303,18.5,18.75,18.0625,18.125,3528800,9.0625,0,1,13.78125,-999
19990302,22,22.125,21.5,21.875,1381200,1.696622,0,1,11.848311,-999,19990302,18.5,19.25,18.375,18.5,7772800,9.25,0,1,13.875,-999
19990301,22.5,23,21,22.0625,2304000,1.711164,0,1,12.105582,-999,19990301,18.6875,18.75,18,18.3125,6106000,9.15625,0,1,13.921875,-999
19990226,23.25,24,21.75,21.9375,4315200,1.701469,0,1,12.4757345,-999,19990226,18.5,18.8125,17.5625,17.875,5830800,8.9375,0,1,13.71875,-999
19990225,24.75,25.5,22.625,23,3728400,1.783876,0,1,13.266938,-999,19990225,18.5,18.5,17.8125,18.125,3812800,9.0625,0,1,13.78125,-999
19990224,25.250001,26.25,23.1875,23.75,15319200,1.842046,0,1,13.5460235,-999,19990224,18.75,18.875,18.125,18.5625,3587600,9.28125,0,1,14.015625,-999
19990223,21.5,22.4375,20.25,22,3452400,1.706317,0,1,11.6031585,-999,19990223,19.375,19.6875,18.4375,18.75,5906200,9.375,0,1,14.375,-999
19990222,21.25,21.5,19.875,21,5131200,1.628757,0,1,11.4393785,-999,19990222,18.75,19.5,18.5,19.3125,12995000,9.65625,0,1,14.203125,-999
19990219,20,21.25,19.75,20.875,1884000,1.619062,0,1,10.809531,-999,19990219,17.125,18,16.9375,17.625,3083800,8.8125,0,1,12.96875,-999
19990218,20.5,20.75,19.625,20.1875,1767600,1.565739,0,1,11.0328695,-999,19990218,17.0625,17.1875,16.9375,17.125,3498400,8.5625,0,1,12.8125,-999
19990217,20.5,20.75,19.5,19.875,1693200,1.541502,0,1,11.020751,-999,19990217,17,17.375,16.875,17,5718200,8.5,0,1,12.75,-999
19990216,21.25,22.125,18.875,21,5275200,1.628757,0,1,11.4393785,-999,19990216,17.75,17.875,17.0625,17.0625,3721800,8.53125,0,1,13.140625,-999
19990212,20,21,20,20.875,2743200,1.619062,0,1,10.809531,-999,19990212,17.375,17.75,16.9375,17.5625,6549000,8.78125,0,1,13.078125,-999
19990211,18.25,20.5,18.25,19.75,3306000,1.531807,0,1,9.8909035,-999,19990211,16.6875,17.25,16.6875,17.1875,5278400,8.59375,0,1,12.640625,-999
19990210,18.375,18.875,17.875,18.1875,3705600,1.41062,0,1,9.89281,-999,19990210,16.8125,16.875,16.5625,16.625,4238400,8.3125,0,1,12.5625,-999
19990209,19.5,19.625,18.125,18.375,2174400,1.425162,0,1,10.462581,-999,19990209,17.125,17.1875,16.75,16.75,4825200,8.375,0,1,12.75,-999
19990208,19.9375,20,19.125,19.125,3852000,1.483332,0,1,10.710416,-999,19990208,17,17.1875,16.8125,17.125,9208800,8.5625,0,1,12.78125,-999
19990205,19.5625,20,19.0625,19.8125,3421200,1.536654,0,1,10.549577,-999,19990205,17,17.25,16.5,16.8125,20294400,8.40625,0,1,12.703125,-999
19990204,18.5,19.75,18.25,19.25,4548000,1.493027,0,1,9.9965135,-999,19990204,17.75,19,17.5,18.9375,25440200,9.46875,0,1,13.609375,-999
19990203,17.625,18.5,17.5,18.25,1878000,1.415467,0,1,9.5202335,-999,19990203,24,24.5,20,20.9375,25487600,10.46875,0,1,17.234375,-999
19990202,19,19.5,17.3125,17.875,6602400,1.386382,0,1,10.193191,-999,19990202,25.0625,25.3125,23.9375,24.3125,6877800,12.15625,0,1,18.609375,-999
19990201,19,19.5,19,19.375,3867600,1.502722,0,1,10.251361,-999,19990201,24.9375,25.4375,24.3125,24.875,17797600,12.4375,0,1,18.6875,-999
19990129,19.9375,20,19,19,6100800,1.473637,0,1,10.7055685,-999,19990129,23.125,23.5,22.5,22.9375,6167600,11.46875,0,1,17.296875,-999
19990128,20,20.125,19.8125,19.9375,5688000,1.54635,0,1,10.773175,-999,19990128,22,23,21.8125,22.875,9317200,11.4375,0,1,16.71875,-999
19990127,20.125,20.625,19,20,6109200,1.551197,0,1,10.8380985,-999,19990127,22.125,22.25,21.1875,21.25,3121600,10.625,0,1,16.375,-999
19990126,22,22.4375,19.75,20.0625,8580000,1.556044,0,1,11.778022,-999,19990126,21.75,22.5,21.375,22,4653600,11,0,1,16.375,-999
19990125,21.25,22,19.6875,21.75,12762000,1.686927,0,1,11.4684635,-999,19990125,22.125,22.5,21.375,21.4375,7139000,10.71875,0,1,16.421875,-999
19990122,21,23.4375,18.625,19.6875,67867200,1.52696,0,1,11.26348,-999,19990122,20.75,22.0625,20.625,21.5625,9179000,10.78125,0,1,15.765625,-999
,,,,,,,,,,,19990121,20.875,21.25,19.75,21,13118200,10.5,0,1,15.6875,-999
,,,,,,,,,,,19990120,22.125,22.4375,20.75,22,10568400,11,0,1,16.5625,-999
,,,,,,,,,,,19990119,23.375,24,21.6875,22.125,8237800,11.0625,0,1,17.21875,-999
,,,,,,,,,,,19990115,23,23,21,22.375,16846600,11.1875,0,1,17.09375,-999
,,,,,,,,,,,19990114,25.25,25.25,22,22.5,44225200,11.25,0,1,18.25,-999
,,,,,,,,,,,19990113,29.5,32.8125,27.75,27.75,20616000,13.875,0,1,21.6875,-999
,,,,,,,,,,,19990112,32.25,33,30.75,31.5,15023000,15.75,0,1,24,-999
,,,,,,,,,,,19990111,28.5,31.9375,28.5,31.875,19264000,15.9375,0,1,22.21875,-999
,,,,,,,,,,,19990108,28.5,28.625,27.6875,28,6955800,14,0,1,21.25,-999
,,,,,,,,,,,19990107,27,28.3125,26.875,27.4375,9706000,13.71875,0,1,20.359375,-999
,,,,,,,,,,,19990106,28.125,28.375,27.125,27.25,12031200,13.625,0,1,20.875,-999
,,,,,,,,,,,19990105,27.9375,28.5625,27,27.6875,10463200,13.84375,0,1,20.890625,-999
,,,,,,,,,,,19990104,29,29.5,27.625,28,4987600,14,0,1,21.5,-999
,,,,,,,,,,,19981231,29.25,29.875,28,29,4745600,14.5,0,1,21.875,-999
,,,,,,,,,,,19981230,28.5,29.8125,27.625,29.125,9254000,14.5625,0,1,21.53125,-999
,,,,,,,,,,,19981229,27,27.5,26.625,27.5,3781400,13.75,0,1,20.375,-999
,,,,,,,,,,,19981228,28,28.1875,27.25,27.3125,2918600,13.65625,0,1,20.828125,-999
,,,,,,,,,,,19981224,27.9375,28.25,27.5625,28,1281400,14,0,1,20.96875,-999
,,,,,,,,,,,19981223,28.6875,28.875,27.25,27.6875,6137600,13.84375,0,1,21.265625,-999
,,,,,,,,,,,19981222,29,29.1875,27.875,28.75,4596800,14.375,0,1,21.6875,-999
,,,,,,,,,,,19981221,28.5,29.375,28.5,28.875,4249400,14.4375,0,1,21.46875,-999
,,,,,,,,,,,19981218,28.5,29,27.6875,28.0625,5409000,14.03125,0,1,21.265625,-999
,,,,,,,,,,,19981217,27.625,28.5,26.5,28,10204000,14,0,1,20.8125,-999
,,,,,,,,,,,19981216,28.875,28.9375,26.8125,27.4375,7139200,13.71875,0,1,21.296875,-999
,,,,,,,,,,,19981215,28.875,29.75,28.25,28.75,3929000,14.375,0,1,21.625,-999
,,,,,,,,,,,19981214,29.5625,29.8125,28.375,28.5625,5261600,14.28125,0,1,21.921875,-999
,,,,,,,,,,,19981211,28.9375,30.875,28.9375,30.1875,4308800,15.09375,0,1,22.015625,-999
,,,,,,,,,,,19981210,30.8125,31.1875,28.75,29.75,5119600,14.875,0,1,22.84375,-999
,,,,,,,,,,,19981209,31.875,32,30.75,30.9375,4087600,15.46875,0,1,23.671875,-999
,,,,,,,,,,,19981208,31.625,32.75,31.3125,32,6729600,16,0,1,23.8125,-999
,,,,,,,,,,,19981207,31.375,32,30.9375,31.5,8622600,15.75,0,1,23.5625,-999
,,,,,,,,,,,19981204,30.75,31.9375,30.3125,31.375,8437600,15.6875,0,1,23.21875,-999
,,,,,,,,,,,19981203,29.125,31.375,28.875,29.5,14325200,14.75,0,1,21.9375,-999
,,,,,,,,,,,19981202,28.9375,29.3125,28.1875,28.625,7302600,14.3125,0,1,21.625,-999
,,,,,,,,,,,19981201,26.625,29.1875,26.625,29.1875,8515200,14.59375,0,1,20.609375,-999
,,,,,,,,,,,19981130,28.75,28.875,27.625,27.6875,5093800,13.84375,0,1,21.296875,-999
,,,,,,,,,,,19981127,29.25,29.375,29,29.1875,3827800,14.59375,0,1,21.921875,-999
,,,,,,,,,,,19981125,27.75,29.375,27.75,29.125,17674200,14.5625,0,1,21.15625,-999
,,,,,,,,,,,19981124,26.5,27.25,25.5,25.625,5409600,12.8125,0,1,19.65625,-999
,,,,,,,,,,,19981123,27.5,27.625,26.4375,26.5,6726200,13.25,0,1,20.375,-999
,,,,,,,,,,,19981120,28.9375,29,26.75,27.4375,6973200,13.71875,0,1,21.328125,-999
,,,,,,,,,,,19981119,27.75,28.875,27.75,28.625,7510200,14.3125,0,1,21.03125,-999
,,,,,,,,,,,19981118,27.4375,27.9375,27.3125,27.6875,4752800,13.84375,0,1,20.640625,-999
,,,,,,,,,,,19981117,27.4375,27.75,26.625,27.0625,5507200,13.53125,0,1,20.484375,-999
,,,,,,,,,,,19981116,27.5625,27.75,27.125,27.6875,5148200,13.84375,0,1,20.703125,-999
,,,,,,,,,,,19981113,27.5,27.75,26.5,26.75,6733800,13.375,0,1,20.4375,-999
,,,,,,,,,,,19981112,26.75,28.0625,25.625,27.5,11157000,13.75,0,1,20.25,-999
,,,,,,,,,,,19981111,26.6875,27.6875,26.5,27,13082600,13.5,0,1,20.09375,-999
,,,,,,,,,,,19981110,24.5625,26.75,24.5,26.5,9374800,13.25,0,1,18.90625,-999
